id,process_id,company,home_win_odds,draw_odds,guest_win_odds,home_win_rating,draw_rating,guest_win_rating,returned_rating,kaili_index1,kaili_index2,kaili_index3,change_time
105,49,TipKurz(斯洛伐克),1.38,4.00,7.30,65.19,22.49,12.32,89.96,0.98,0.80,0.64,2017/12/5 15:01:00
106,49,Tipsport(捷克),1.35,4.71,9.13,69.71,19.98,10.31,94.11,0.96,0.94,0.81,2017/12/5 15:01:00
107,49,Titanbet(英属维尔京群岛),1.30,4.50,11.00,71.07,20.53,8.40,92.39,0.93,0.90,0.97,2018/3/9 20:22:00
108,49,Titanbet.es,1.30,4.50,11.00,71.07,20.53,8.40,92.39,0.93,0.90,0.97,2018/3/9 20:22:00
109,49,TonyBet(马耳他),1.33,4.75,11.00,71.38,19.99,8.63,94.94,0.95,0.95,0.97,2017/12/13 10:16:00
110,49,Topgoal(奥地利),1.37,4.40,10.00,69.04,21.50,9.46,94.59,0.98,0.88,0.88,2017/12/8 10:31:00
111,49,totesport(英国),1.30,4.60,11.00,71.39,20.17,8.44,92.80,0.93,0.92,0.97,2018/2/15 01:10:00
112,49,Totosi.it,1.32,4.45,9.00,69.29,20.55,10.16,91.46,0.94,0.89,0.79,2017/12/21 03:51:00
113,49,Triobet(马耳他),1.34,5.15,11.50,72.64,18.90,8.46,97.33,0.95,1.03,1.01,2018/3/9 20:22:00
114,49,Unibet.it(意大利),1.30,5.10,13.00,73.81,18.81,7.38,95.95,0.93,1.02,1.15,2018/3/9 20:22:00
115,49,VBet,1.32,4.77,10.90,71.54,19.80,8.66,94.43,0.94,0.95,0.96,2018/3/10 22:25:00
116,49,Vernons,1.30,4.50,11.00,71.07,20.53,8.40,92.39,0.93,0.90,0.97,2018/3/9 20:22:00
117,49,victory(澳大利亚),1.37,4.40,8.50,67.91,21.14,10.95,93.04,0.98,0.88,0.75,2017/12/13 10:16:00
118,49,Villabet,1.32,4.77,10.90,71.54,19.80,8.66,94.43,0.94,0.95,0.96,2018/3/9 03:16:00
119,49,wembleybet,1.32,4.50,9.00,69.44,20.37,10.19,91.67,0.94,0.90,0.79,2017/12/11 09:51:00
120,49,wetten.de(德国),1.40,4.70,10.20,69.68,20.76,9.56,97.55,1.00,0.94,0.90,2017/1/12 00:51:00
121,49,Winamax.fr,1.30,5.00,11.25,72.70,18.90,8.40,94.51,0.93,1.00,0.99,2018/2/27 19:35:00
122,49,winner,1.30,4.50,11.00,71.07,20.53,8.40,92.39,0.93,0.90,0.97,2018/3/8 23:58:00
123,49,X-TiP,1.36,4.70,9.60,69.88,20.22,9.90,95.04,0.97,0.94,0.85,2017/12/16 09:51:00
124,49,youwin(马耳他),1.33,4.50,7.25,67.61,19.98,12.40,89.93,0.95,0.90,0.64,2017/12/4 18:40:00
125,49,Zebet.fr,1.27,4.70,9.75,71.40,19.29,9.30,90.68,0.90,0.94,0.86,2018/1/24 08:29:00
126,50,ManbetX,5.00,3.75,1.71,19.02,25.36,55.62,95.11,0.92,0.97,0.95,2018/1/24 20:38:00
127,50,bet 365(英国),6.00,3.50,1.65,15.75,26.99,57.26,94.48,1.11,0.91,0.92,2017/12/10 22:28:00
128,50,威廉希尔(英国),5.00,3.40,1.73,18.65,27.43,53.91,93.27,0.92,0.88,0.96,2017/12/2 23:42:00
129,50,立博(英国),5.20,3.40,1.67,17.72,27.10,55.18,92.15,0.96,0.88,0.93,2018/3/4 00:17:00
130,50,bet-at-home(马尔他),5.33,3.61,1.65,17.52,25.87,56.60,93.40,0.98,0.93,0.92,2017/12/28 08:59:00
131,50,伟德(直布罗陀),5.40,3.60,1.67,17.44,26.16,56.40,94.18,1.00,0.93,0.93,2017/3/12 18:04:00
132,50,10BET(英国),5.05,3.75,1.71,18.87,25.41,55.72,95.29,0.93,0.97,0.95,2018/3/14 15:15:00
133,50,12BET(菲律宾),4.95,3.50,1.69,18.72,26.47,54.82,92.64,0.91,0.91,0.94,2018/3/6 14:08:00
134,50,18Bet,5.00,3.60,1.70,18.76,26.06,55.18,93.81,0.92,0.93,0.95,2018/3/14 16:41:00
135,50,Bwin(奥地利),5.00,3.75,1.72,19.08,25.44,55.47,95.41,0.92,0.97,0.96,2017/12/5 15:04:00
136,50,Centrebet(澳大利亚),5.00,3.40,1.73,18.65,27.43,53.91,93.27,0.92,0.88,0.96,2017/12/20 09:21:00
137,50,Coral(英国),5.20,3.40,1.67,17.72,27.10,55.18,92.15,0.96,0.88,0.93,2018/1/15 03:54:00
138,50,Crown,5.00,3.75,1.71,19.02,25.36,55.62,95.11,0.92,0.97,0.95,2018/1/24 20:41:00
139,50,Expekt([瑞典),5.25,3.65,1.68,17.97,25.85,56.17,94.37,0.97,0.95,0.94,2017/12/8 10:31:00
140,50,Nordicbet(马恩岛),5.25,3.80,1.75,18.58,25.67,55.75,97.56,0.97,0.98,0.97,2018/3/14 15:20:00
141,50,Oddset(德国),4.75,3.50,1.60,18.78,25.48,55.74,89.19,0.88,0.91,0.89,2018/1/14 20:16:00
142,50,Pinnacle(荷兰),5.00,3.96,1.74,19.47,24.58,55.95,97.35,0.92,1.03,0.97,2018/3/7 23:33:00
143,50,博天堂(瓦努阿图),5.00,3.75,1.72,19.08,25.44,55.47,95.41,0.92,0.97,0.96,2017/12/20 09:21:00
144,50,金宝博(马恩岛),5.00,3.75,1.71,19.02,25.36,55.62,95.11,0.92,0.97,0.95,2018/1/24 20:38:00
145,50,利记sbobet(英国),5.00,3.45,1.68,18.43,26.71,54.86,92.16,0.92,0.89,0.94,2018/3/10 08:19:00
146,50,明陞(菲律宾),4.95,3.50,1.69,18.72,26.47,54.82,92.64,0.91,0.91,0.94,2018/3/6 14:07:00
147,50,盈禾(菲律宾),5.00,3.75,1.71,19.02,25.36,55.62,95.11,0.92,0.97,0.95,2018/1/24 20:41:00
148,50,BETDAQ(爱尔兰),5.10,3.40,1.65,17.89,26.83,55.28,91.22,0.94,0.88,0.92,2017/3/12 23:03:00
149,50,Betfair(英国),4.90,3.25,1.75,18.84,28.41,52.75,92.32,0.90,0.84,0.97,2017/3/12 23:03:00
150,50,Betsson(瑞典),5.25,3.80,1.75,18.58,25.67,55.75,97.56,0.97,0.98,0.97,2018/3/14 15:20:00
151,50,乐天堂(菲律宾),4.95,3.50,1.69,18.72,26.47,54.82,92.64,0.91,0.91,0.94,2018/3/6 17:34:00
152,50,马博(荷属安的列斯群岛),5.30,3.98,1.74,18.60,24.76,56.64,98.56,0.98,1.03,0.97,2018/2/22 00:18:00
153,50,优胜客(马耳他),4.90,3.85,1.72,19.53,24.85,55.62,95.67,0.90,1.00,0.96,2018/3/10 00:55:00
154,50,1Bet(直布罗陀),5.00,3.60,1.69,18.70,25.97,55.33,93.50,0.92,0.93,0.94,2018/3/14 15:20:00
155,50,1xBet,5.20,4.04,1.75,19.02,24.48,56.51,98.89,0.96,1.05,0.97,2018/3/14 15:20:00
156,50,5 Dimes(哥斯达黎加),5.00,3.95,1.74,19.46,24.63,55.91,97.29,0.92,1.02,0.97,2017/3/12 15:49:00
157,50,888Sport(直布罗陀),4.80,3.80,1.72,19.79,24.99,55.22,94.98,0.89,0.98,0.96,2018/3/9 20:22:00
158,50,ArtemisBet,5.00,3.50,1.59,17.94,25.63,56.42,89.71,0.92,0.91,0.88,2017/12/26 09:20:00
159,50,Bet3000(英国),5.20,3.70,1.70,18.30,25.72,55.98,95.16,0.96,0.96,0.95,2018/2/22 22:51:00
