,Unnamed: 0,Unnamed: 0.1,id,team_id,team_name,home_team,visiting_team,type,time,result,foul,yellow_card,red_card,possession,shot,pass,pass_rate,most,score,create_time,update_time,year,home_rank,visiting_rank
1346,1346,1346,1466,20,哥斯达黎加,伯利兹,哥斯达黎加,中美杯,2017/1/16 02:00:00,0-3,0,0,0,0.64,19(7),0(0),0.0,0,11,2018/3/9 11:22:27,2018/3/9 11:22:27,2017,0,26
1347,1347,1347,1467,20,哥斯达黎加,哥斯达黎加,萨尔瓦多,中美杯,2017/1/14 07:30:00,0-0,0,0,0,0.59,10(6),0(0),0.0,0,7,2018/3/9 11:22:27,2018/3/9 11:22:27,2017,26,0
1348,1348,1348,1468,20,哥斯达黎加,哥斯达黎加,美国,北美预选,2016/11/16 10:05:00,4-0,12,2,0,0.43,14(9),0(0),0.0,0,2,2018/3/9 11:22:27,2018/3/9 11:22:27,2016,17,28
1349,1349,1349,1469,20,哥斯达黎加,特立尼达和多巴哥,哥斯达黎加,北美预选,2016/11/12 07:00:00,0-2,14,1,0,0.45,11(5),0(0),0.0,0,4,2018/3/9 11:22:27,2018/3/9 11:22:27,2016,78,17
1350,1350,1350,1470,20,哥斯达黎加,俄罗斯,哥斯达黎加,国际友谊,2016/10/9 21:00:00,3-4,17,2,0,0.49,11(7),0(0),0.0,0,4,2018/3/9 11:22:27,2018/3/9 11:22:27,2016,56,17
1351,1351,1351,1471,20,哥斯达黎加,哥斯达黎加,巴拿马,北美预选,2016/9/7 09:30:00,3-1,0,0,0,0.56,8(5),0(0),0.0,0,10,2018/3/9 11:22:27,2018/3/9 11:22:27,2016,17,58
1352,1352,1352,1472,20,哥斯达黎加,海地,哥斯达黎加,北美预选,2016/9/3 08:00:00,0-1,0,3,0,0.46,7(5),0(0),0.0,0,6,2018/3/9 11:22:27,2018/3/9 11:22:27,2016,0,17
1353,1353,1353,1473,20,哥斯达黎加,哥伦比亚,哥斯达黎加,美洲杯,2016/6/12 09:20:00,2-3,19,4,0,0.45,8(3),0(0),0.0,0,1,2018/3/9 11:22:27,2018/3/9 11:22:27,2016,6,17
1354,1354,1354,1474,20,哥斯达黎加,美国,哥斯达黎加,美洲杯,2016/6/8 08:00:00,4-0,15,0,0,0.59,7(2),0(0),0.0,0,4,2018/3/9 11:22:27,2018/3/9 11:22:27,2016,28,17
1355,1355,1355,1475,20,哥斯达黎加,哥斯达黎加,巴拉圭,美洲杯,2016/6/5 05:00:00,0-0,17,2,1,0.49,6(4),0(0),0.0,0,5,2018/3/9 11:22:27,2018/3/9 11:22:27,2016,17,40
1356,1356,1356,1476,20,哥斯达黎加,哥斯达黎加,委内瑞拉,国际友谊,2016/5/28 10:00:00,2-1,0,1,0,0.0,2(2),0(0),0.0,0,9,2018/3/9 11:22:27,2018/3/9 11:22:27,2016,17,59
1357,1357,1357,1477,20,哥斯达黎加,哥斯达黎加,牙买加,北美预选,2016/3/30 10:00:00,3-0,0,1,0,0.43,12(6),0(0),0.0,0,4,2018/3/9 11:22:27,2018/3/9 11:22:27,2016,17,77
1358,1358,1358,1478,20,哥斯达黎加,牙买加,哥斯达黎加,北美预选,2016/3/26 08:00:00,1-1,0,1,0,0.45,4(3),0(0),0.0,0,4,2018/3/9 11:22:27,2018/3/9 11:22:27,2016,77,17
1359,1359,1359,1479,20,哥斯达黎加,委内瑞拉,哥斯达黎加,国际友谊,2016/2/3 08:00:00,1-0,0,3,2,0.46,4(2),0(0),0.0,0,2,2018/3/9 11:22:27,2018/3/9 11:22:27,2016,59,17
1360,1360,1360,1480,20,哥斯达黎加,巴拿马,哥斯达黎加,北美预选,2015/11/18 09:30:00,1-2,0,4,0,0.0,0(0),0(0),0.0,0,1,2018/3/9 11:22:27,2018/3/9 11:22:27,2015,64,37
1361,1361,1361,1481,20,哥斯达黎加,哥斯达黎加,海地,北美预选,2015/11/14 10:00:00,1-0,0,1,0,0.0,0(0),0(0),0.0,0,2,2018/3/9 11:22:27,2018/3/9 11:22:27,2015,37,0
1362,1362,1362,1482,20,哥斯达黎加,美国,哥斯达黎加,国际友谊,2015/10/14 07:05:00,0-1,18,2,0,0.45,15(5),0(0),0.0,0,3,2018/3/9 11:22:27,2018/3/9 11:22:27,2015,32,37
1363,1363,1363,1483,20,哥斯达黎加,哥斯达黎加,南非,国际友谊,2015/10/9 10:05:00,0-1,0,1,0,0.0,0(0),0(0),0.0,0,4,2018/3/9 11:22:27,2018/3/9 11:22:27,2015,37,72
1364,1364,1364,1484,20,哥斯达黎加,哥斯达黎加,乌拉圭,国际友谊,2015/9/9 10:00:00,1-0,14,3,0,0.52,10(4),0(0),0.0,0,9,2018/3/9 11:22:27,2018/3/9 11:22:27,2015,37,11
1365,1365,1365,1485,20,哥斯达黎加,哥斯达黎加,巴西,国际友谊,2015/9/6 04:00:00,0-1,8,0,0,0.38,1(0),0(0),0.0,0,2,2018/3/9 11:22:27,2018/3/9 11:22:27,2015,37,6
1366,1366,1366,1486,20,哥斯达黎加,墨西哥,哥斯达黎加,美金杯,2015/7/20 07:30:00,0-0,23,6,0,0.46,6(3),0(0),0.0,0,2,2018/3/9 11:22:27,2018/3/9 11:22:27,2015,22,37
1367,1367,1367,1487,20,哥斯达黎加,加拿大,哥斯达黎加,美金杯,2015/7/15 08:45:00,0-0,15,2,0,0.54,18(7),0(0),0.0,0,8,2018/3/9 11:22:27,2018/3/9 11:22:27,2015,88,37
1368,1368,1368,1488,20,哥斯达黎加,哥斯达黎加,萨尔瓦多,美金杯,2015/7/12 09:00:00,1-1,20,3,0,0.49,9(2),0(0),0.0,0,3,2018/3/9 11:22:27,2018/3/9 11:22:27,2015,37,0
1369,1369,1369,1489,20,哥斯达黎加,哥斯达黎加,牙买加,美金杯,2015/7/9 08:10:00,2-2,6,0,0,0.56,13(6),0(0),0.0,0,6,2018/3/9 11:22:27,2018/3/9 11:22:27,2015,37,54
1370,1370,1370,1490,20,哥斯达黎加,墨西哥,哥斯达黎加,国际友谊,2015/6/28 06:10:00,2-2,15,3,0,0.45,8(5),0(0),0.0,0,2,2018/3/9 11:22:27,2018/3/9 11:22:27,2015,22,37
1371,1371,1371,1491,20,哥斯达黎加,西班牙,哥斯达黎加,国际友谊,2015/6/12 04:00:00,2-1,13,2,0,0.36,6(1),0(0),0.0,0,3,2018/3/9 11:22:27,2018/3/9 11:22:27,2015,3,37
1372,1372,1372,1492,20,哥斯达黎加,哥伦比亚,哥斯达黎加,国际友谊,2015/6/7 05:15:00,1-0,17,1,0,0.49,11(2),0(0),0.0,0,3,2018/3/9 11:22:27,2018/3/9 11:22:27,2015,8,37
1373,1373,1373,1493,20,哥斯达黎加,巴拿马,哥斯达黎加,国际友谊,2015/4/1 09:00:00,2-1,0,3,0,0.0,0(0),0(0),0.0,0,0,2018/3/9 11:22:27,2018/3/9 11:22:27,2015,64,37
1374,1374,1374,1494,20,哥斯达黎加,哥斯达黎加,巴拉圭,国际友谊,2015/3/27 10:00:00,0-0,0,2,0,0.0,0(0),0(0),0.0,0,7,2018/3/9 11:22:27,2018/3/9 11:22:27,2015,37,46
1375,1375,1375,1495,20,哥斯达黎加,乌拉圭,哥斯达黎加,国际友谊,2014/11/14 07:10:00,3-3,0,2,0,0.0,0(0),0(0),0.0,0,2,2018/3/9 11:22:27,2018/3/9 11:22:27,2014,10,16
1376,1376,1376,1496,20,哥斯达黎加,韩国,哥斯达黎加,国际友谊,2014/10/14 19:00:00,1-3,0,1,0,0.0,0(0),0(0),0.0,0,4,2018/3/9 11:22:27,2018/3/9 11:22:27,2014,69,16
1377,1377,1377,1497,20,哥斯达黎加,阿曼,哥斯达黎加,国际友谊,2014/10/10 22:30:00,3-4,0,2,0,0.0,0(0),0(0),0.0,0,3,2018/3/9 11:22:27,2018/3/9 11:22:27,2014,0,16
1378,1378,1378,1498,20,哥斯达黎加,危地马拉,哥斯达黎加,中美杯,2014/9/14 12:00:00,1-2,0,3,0,0.0,0(0),0(0),0.0,0,3,2018/3/9 11:22:27,2018/3/9 11:22:27,2014,0,16
1379,1379,1379,1499,20,哥斯达黎加,哥斯达黎加,巴拿马,中美杯,2014/9/8 05:00:00,2-2,0,3,0,0.0,0(0),0(0),0.0,0,8,2018/3/9 11:22:27,2018/3/9 11:22:27,2014,16,57
1380,1380,1380,1500,20,哥斯达黎加,哥斯达黎加,尼加拉瓜,中美杯,2014/9/4 05:30:00,3-0,0,2,0,0.0,0(0),0(0),0.0,0,15,2018/3/9 11:22:27,2018/3/9 11:22:27,2014,16,173
1381,1381,1381,1501,20,哥斯达黎加,荷兰,哥斯达黎加,世界杯,2014/7/6 04:00:00,0-0,13,3,0,0.36,6(3),0(0),0.0,0,0,2018/3/9 11:22:27,2018/3/9 11:22:27,2014,5,16
1382,1382,1382,1502,20,哥斯达黎加,哥斯达黎加,希腊,世界杯,2014/6/30 04:00:00,1-1,22,5,1,0.43,6(2),0(0),0.0,0,2,2018/3/9 11:22:27,2018/3/9 11:22:27,2014,16,24
1383,1383,1383,1503,20,哥斯达黎加,哥斯达黎加,英格兰,世界杯,2014/6/25 00:00:00,0-0,17,1,0,0.47,4(3),0(0),0.0,0,3,2018/3/9 11:22:27,2018/3/9 11:22:27,2014,16,13
1384,1384,1384,1504,20,哥斯达黎加,意大利,哥斯达黎加,世界杯,2014/6/21 00:00:00,0-1,23,1,0,0.39,11(6),0(0),0.0,0,5,2018/3/9 11:22:27,2018/3/9 11:22:27,2014,11,16
1385,1385,1385,1505,20,哥斯达黎加,乌拉圭,哥斯达黎加,世界杯,2014/6/15 03:00:00,1-3,18,0,0,0.48,12(4),0(0),0.0,0,6,2018/3/9 11:22:27,2018/3/9 11:22:27,2014,10,16
1386,1386,1386,1506,20,哥斯达黎加,爱尔兰,哥斯达黎加,国际友谊,2014/6/7 08:10:00,1-1,0,0,0,0.0,0(0),0(0),0.0,0,0,2018/3/9 11:22:27,2018/3/9 11:22:27,2014,64,16
1387,1387,1387,1507,20,哥斯达黎加,日本,哥斯达黎加,国际友谊,2014/6/3 09:00:00,3-1,0,1,0,0.0,0(0),0(0),0.0,0,3,2018/3/9 11:22:27,2018/3/9 11:22:27,2014,54,16
1388,1388,1388,1508,20,哥斯达黎加,哥斯达黎加,巴拉圭,国际友谊,2014/3/6 10:05:00,2-1,0,1,0,0.0,0(0),0(0),0.0,0,4,2018/3/9 11:22:27,2018/3/9 11:22:27,2014,16,76
1389,1389,1389,1509,20,哥斯达黎加,哥斯达黎加,墨西哥,北美预选,2013/10/16 09:30:00,2-1,15,3,0,0.37,11(4),0(0),0.0,0,2,2018/3/9 11:22:27,2018/3/9 11:22:27,2013,31,21
1390,1390,1390,1510,20,哥斯达黎加,洪都拉斯,哥斯达黎加,北美预选,2013/10/12 05:00:00,1-0,13,0,0,0.46,2(0),0(0),0.0,0,4,2018/3/9 11:22:27,2018/3/9 11:22:27,2013,42,31
1391,1391,1391,1511,20,哥斯达黎加,牙买加,哥斯达黎加,北美预选,2013/9/11 08:00:00,1-1,7,5,0,0.52,14(4),0(0),0.0,0,7,2018/3/9 11:22:27,2018/3/9 11:22:27,2013,80,31
1392,1392,1392,1512,20,哥斯达黎加,墨西哥,哥斯达黎加,北美预选,2012/9/12 09:00:00,1-0,9,2,1,0.54,8(4),0(0),0.0,0,1,2018/3/9 11:22:27,2018/3/9 11:22:27,2012,15,66
1393,1393,1393,1513,20,哥斯达黎加,威尔士,哥斯达黎加,球会友谊,2012/3/1 03:45:00,0-1,16,3,1,0.48,11(2),0(0),0.0,0,3,2018/3/9 11:22:27,2018/3/9 11:22:27,2012,82,66
1394,1394,1394,1514,20,哥斯达黎加,阿根廷,哥斯达黎加,美洲杯,2011/7/12 08:45:00,3-0,9,2,1,0.55,2(0),0(0),0.0,0,1,2018/3/9 11:22:27,2018/3/9 11:22:27,2011,10,65
1395,1395,1395,1515,20,哥斯达黎加,玻利维亚,哥斯达黎加,美洲杯,2011/7/8 06:15:00,0-2,14,3,0,0.53,11(5),0(0),0.0,0,3,2018/3/9 11:22:27,2018/3/9 11:22:27,2011,108,65
1396,1396,1396,1516,20,哥斯达黎加,哥伦比亚,哥斯达黎加,美洲杯,2011/7/3 02:30:00,1-0,8,3,1,0.5,5(2),0(0),0.0,0,3,2018/3/9 11:22:27,2018/3/9 11:22:27,2011,36,65
1397,1397,1397,1517,21,瑞典,意大利,瑞典,欧洲预选,2017/11/14 03:45:00,0-0,16,5,0,0.26,4(1),228(118),0.52,1,0,2018/3/9 11:23:07,2018/3/9 11:23:07,2017,14,18
1398,1398,1398,1518,21,瑞典,瑞典,意大利,欧洲预选,2017/11/11 03:45:00,1-0,13,1,0,0.43,8(2),338(250),0.74,1,1,2018/3/9 11:23:08,2018/3/9 11:23:08,2017,18,14
1399,1399,1399,1519,21,瑞典,荷兰,瑞典,欧洲预选,2017/10/11 02:45:00,2-0,12,1,0,0.35,6(3),0(0),0.0,0,1,2018/3/9 11:23:08,2018/3/9 11:23:08,2017,20,18
1400,1400,1400,1520,21,瑞典,瑞典,卢森堡,欧洲预选,2017/10/7 23:59:00,8-0,12,0,0,0.56,12(8),0(0),0.0,0,5,2018/3/9 11:23:08,2018/3/9 11:23:08,2017,18,83
1401,1401,1401,1521,21,瑞典,白俄罗斯,瑞典,欧洲预选,2017/9/3 23:59:00,0-4,14,1,0,0.56,9(5),0(0),0.0,0,4,2018/3/9 11:23:08,2018/3/9 11:23:08,2017,92,18
1402,1402,1402,1522,21,瑞典,保加利亚,瑞典,欧洲预选,2017/9/1 02:45:00,3-2,12,1,0,0.57,12(8),0(0),0.0,0,9,2018/3/9 11:23:08,2018/3/9 11:23:08,2017,43,18
1403,1403,1403,1523,21,瑞典,挪威,瑞典,国际友谊,2017/6/14 01:45:00,1-1,6,0,0,0.5,8(3),0(0),0.0,0,3,2018/3/9 11:23:08,2018/3/9 11:23:08,2017,59,18
1404,1404,1404,1524,21,瑞典,瑞典,法国,欧洲预选,2017/6/10 02:45:00,2-1,7,0,0,0.43,8(4),0(0),0.0,0,2,2018/3/9 11:23:08,2018/3/9 11:23:08,2017,18,9
1405,1405,1405,1525,21,瑞典,葡萄牙,瑞典,国际友谊,2017/3/29 02:45:00,2-3,11,0,0,0.39,13(7),0(0),0.0,0,5,2018/3/9 11:23:08,2018/3/9 11:23:08,2017,3,18
1406,1406,1406,1526,21,瑞典,瑞典,白俄罗斯,欧洲预选,2017/3/26 01:00:00,4-0,9,0,0,0.59,18(8),0(0),0.0,0,5,2018/3/9 11:23:08,2018/3/9 11:23:08,2017,18,92
1407,1407,1407,1527,21,瑞典,瑞典,斯洛伐克,国际友谊,2017/1/12 23:45:00,6-0,6,0,0,0.44,10(8),0(0),0.0,0,6,2018/3/9 11:23:08,2018/3/9 11:23:08,2017,18,28
1408,1408,1408,1528,21,瑞典,瑞典,科特迪瓦,国际友谊,2017/1/8 20:45:00,1-2,24,0,0,0.34,4(1),0(0),0.0,0,2,2018/3/9 11:23:08,2018/3/9 11:23:08,2017,18,0
1409,1409,1409,1529,21,瑞典,匈牙利,瑞典,国际友谊,2016/11/16 02:45:00,0-2,10,2,0,0.59,10(6),0(0),0.0,0,9,2018/3/9 11:23:08,2018/3/9 11:23:08,2016,26,41
1410,1410,1410,1530,21,瑞典,法国,瑞典,欧洲预选,2016/11/12 03:45:00,2-1,10,2,0,0.35,6(2),0(0),0.0,0,3,2018/3/9 11:23:08,2018/3/9 11:23:08,2016,7,41
1411,1411,1411,1531,21,瑞典,瑞典,保加利亚,欧洲预选,2016/10/11 02:45:00,3-0,14,1,0,0.55,20(8),0(0),0.0,0,8,2018/3/9 11:23:08,2018/3/9 11:23:08,2016,41,71
1412,1412,1412,1532,21,瑞典,卢森堡,瑞典,欧洲预选,2016/10/8 02:45:00,0-1,14,4,0,0.65,21(10),0(0),0.0,0,10,2018/3/9 11:23:08,2018/3/9 11:23:08,2016,130,41
1413,1413,1413,1533,21,瑞典,瑞典,荷兰,欧洲预选,2016/9/7 02:45:00,1-1,9,2,0,0.31,8(3),0(0),0.0,0,4,2018/3/9 11:23:08,2018/3/9 11:23:08,2016,41,22
1414,1414,1414,1534,21,瑞典,瑞典,比利时,欧洲杯,2016/6/23 03:00:00,0-1,10,2,0,0.0,13(3),398(300),0.75,1,4,2018/3/9 11:23:08,2018/3/9 11:23:08,2016,41,5
1415,1415,1415,1535,21,瑞典,意大利,瑞典,欧洲杯,2016/6/17 21:00:00,1-0,14,1,0,0.55,5(1),464(370),0.8,1,4,2018/3/9 11:23:08,2018/3/9 11:23:08,2016,16,41
1416,1416,1416,1536,21,瑞典,瑞典,爱尔兰,欧洲杯,2016/6/13 23:59:00,1-1,15,1,0,0.55,7(0),420(311),0.74,1,5,2018/3/9 11:23:08,2018/3/9 11:23:08,2016,41,23
1417,1417,1417,1537,21,瑞典,瑞典,威尔士,国际友谊,2016/6/5 22:00:00,3-0,19,0,0,0.48,11(4),0(0),0.0,0,8,2018/3/9 11:23:08,2018/3/9 11:23:08,2016,41,12
1418,1418,1418,1538,21,瑞典,瑞典,斯洛文尼亚,国际友谊,2016/5/31 01:30:00,0-0,20,0,0,0.51,11(2),0(0),0.0,0,2,2018/3/9 11:23:08,2018/3/9 11:23:08,2016,41,51
1419,1419,1419,1539,21,瑞典,瑞典,捷克,国际友谊,2016/3/30 02:30:00,1-1,11,0,0,0.54,13(4),0(0),0.0,0,2,2018/3/9 11:23:08,2018/3/9 11:23:08,2016,41,43
1420,1420,1420,1540,21,瑞典,土耳其,瑞典,国际友谊,2016/3/25 02:45:00,2-1,17,1,0,0.4,11(4),0(0),0.0,0,5,2018/3/9 11:23:08,2018/3/9 11:23:08,2016,24,41
1421,1421,1421,1541,21,瑞典,瑞典,芬兰,国际友谊,2016/1/10 22:45:00,3-0,0,1,0,0.0,0(0),0(0),0.0,0,8,2018/3/9 11:23:08,2018/3/9 11:23:08,2016,41,94
1422,1422,1422,1542,21,瑞典,瑞典,爱沙尼亚,国际友谊,2016/1/6 23:45:00,1-1,0,0,0,0.0,0(0),0(0),0.0,0,9,2018/3/9 11:23:08,2018/3/9 11:23:08,2016,41,116
1423,1423,1423,1543,21,瑞典,丹麦,瑞典,欧洲杯,2015/11/18 03:45:00,2-2,16,2,0,0.39,5(4),297(184),0.62,1,5,2018/3/9 11:23:08,2018/3/9 11:23:08,2015,42,35
1424,1424,1424,1544,21,瑞典,瑞典,丹麦,欧洲杯,2015/11/15 03:45:00,2-1,13,1,0,0.4,13(5),332(231),0.7,1,5,2018/3/9 11:23:08,2018/3/9 11:23:08,2015,35,42
1425,1425,1425,1545,21,瑞典,瑞典,摩尔多瓦,欧洲杯,2015/10/12 23:59:00,2-0,6,0,0,0.5,16(9),0(0),0.0,0,7,2018/3/9 11:23:08,2018/3/9 11:23:08,2015,35,155
1426,1426,1426,1546,21,瑞典,列支敦士登,瑞典,欧洲杯,2015/10/10 02:45:00,0-2,19,2,0,0.5,14(6),0(0),0.0,0,11,2018/3/9 11:23:08,2018/3/9 11:23:08,2015,164,35
1427,1427,1427,1547,21,瑞典,瑞典,奥地利,欧洲杯,2015/9/9 02:45:00,1-4,16,1,0,0.43,12(6),0(0),0.0,0,8,2018/3/9 11:23:08,2018/3/9 11:23:08,2015,35,10
1428,1428,1428,1548,21,瑞典,俄罗斯,瑞典,欧洲杯,2015/9/5 23:59:00,1-0,11,1,0,0.5,7(6),0(0),0.0,0,3,2018/3/9 11:23:08,2018/3/9 11:23:08,2015,24,35
1429,1429,1429,1549,21,瑞典,瑞典,黑山,欧洲杯,2015/6/15 02:45:00,3-1,18,2,0,0.5,14(6),0(0),0.0,0,5,2018/3/9 11:23:08,2018/3/9 11:23:08,2015,35,85
1430,1430,1430,1550,21,瑞典,挪威,瑞典,国际友谊,2015/6/9 02:00:00,0-0,10,0,0,0.52,13(6),0(0),0.0,0,9,2018/3/9 11:23:08,2018/3/9 11:23:08,2015,54,35
1431,1431,1431,1551,21,瑞典,瑞典,伊朗,国际友谊,2015/4/1 01:30:00,3-1,0,0,0,0.0,0(0),0(0),0.0,0,3,2018/3/9 11:23:08,2018/3/9 11:23:08,2015,35,45
1432,1432,1432,1552,21,瑞典,摩尔多瓦,瑞典,欧洲杯,2015/3/28 03:45:00,0-2,8,4,1,0.5,13(5),0(0),0.0,0,5,2018/3/9 11:23:08,2018/3/9 11:23:08,2015,155,35
1433,1433,1433,1553,21,瑞典,瑞典,芬兰,国际友谊,2015/1/20 02:30:00,0-1,0,2,0,0.0,0(0),0(0),0.0,0,6,2018/3/9 11:23:08,2018/3/9 11:23:08,2015,35,43
1434,1434,1434,1554,21,瑞典,瑞典,科特迪瓦,国际友谊,2015/1/16 01:30:00,2-0,0,0,0,0.0,0(0),0(0),0.0,0,1,2018/3/9 11:23:08,2018/3/9 11:23:08,2015,35,0
1435,1435,1435,1555,21,瑞典,法国,瑞典,国际友谊,2014/11/19 04:00:00,1-0,13,1,0,0.36,5(2),347(253),0.73,1,1,2018/3/9 11:23:08,2018/3/9 11:23:08,2014,7,44
1436,1436,1436,1556,21,瑞典,黑山,瑞典,欧洲杯,2014/11/16 03:45:00,1-1,0,2,0,0.0,0(0),0(0),0.0,0,1,2018/3/9 11:23:08,2018/3/9 11:23:08,2014,59,44
1437,1437,1437,1557,21,瑞典,瑞典,列支敦士登,欧洲杯,2014/10/13 02:45:00,2-0,0,0,0,0.0,0(0),0(0),0.0,0,10,2018/3/9 11:23:08,2018/3/9 11:23:08,2014,44,132
1438,1438,1438,1558,21,瑞典,瑞典,俄罗斯,欧洲杯,2014/10/10 02:45:00,1-1,0,3,0,0.0,0(0),0(0),0.0,0,6,2018/3/9 11:23:08,2018/3/9 11:23:08,2014,44,31
1439,1439,1439,1559,21,瑞典,奥地利,瑞典,欧洲杯,2014/9/9 02:45:00,1-1,13,3,0,0.49,7(5),0(0),0.0,0,1,2018/3/9 11:23:08,2018/3/9 11:23:08,2014,23,44
1440,1440,1440,1560,21,瑞典,瑞典,爱沙尼亚,国际友谊,2014/9/5 01:45:00,2-0,0,1,0,0.0,0(0),0(0),0.0,0,4,2018/3/9 11:23:08,2018/3/9 11:23:08,2014,44,84
1441,1441,1441,1561,21,瑞典,瑞典,比利时,国际友谊,2014/6/2 02:30:00,0-2,9,2,0,0.48,9(1),0(0),0.0,0,4,2018/3/9 11:23:08,2018/3/9 11:23:08,2014,44,4
1442,1442,1442,1562,21,瑞典,丹麦,瑞典,国际友谊,2014/5/29 02:15:00,1-0,0,2,0,0.0,0(0),0(0),0.0,0,3,2018/3/9 11:23:08,2018/3/9 11:23:08,2014,30,44
1443,1443,1443,1563,21,瑞典,土耳其,瑞典,国际友谊,2014/3/6 02:30:00,2-1,0,0,0,0.0,0(0),0(0),0.0,0,6,2018/3/9 11:23:08,2018/3/9 11:23:08,2014,49,44
1444,1444,1444,1564,21,瑞典,瑞典,葡萄牙,欧洲预选,2013/11/20 03:45:00,2-3,13,4,0,0.62,9(5),0(0),0.0,0,5,2018/3/9 11:23:08,2018/3/9 11:23:08,2013,27,5
1445,1445,1445,1565,21,瑞典,葡萄牙,瑞典,欧洲预选,2013/11/16 03:45:00,1-0,13,2,0,0.32,6(2),0(0),0.0,0,4,2018/3/9 11:23:08,2018/3/9 11:23:08,2013,5,27
1446,1446,1446,1566,21,瑞典,瑞典,德国,欧洲预选,2013/10/16 02:45:00,3-5,10,1,1,0.26,7(5),0(0),0.0,0,0,2018/3/9 11:23:08,2018/3/9 11:23:08,2013,27,2
1447,1447,1447,1567,21,瑞典,瑞典,奥地利,欧洲预选,2013/10/12 02:45:00,2-1,15,1,0,0.48,19(9),0(0),0.0,0,4,2018/3/9 11:23:08,2018/3/9 11:23:08,2013,27,46
1448,1448,1448,1568,21,瑞典,哈萨克斯坦,瑞典,欧洲预选,2013/9/10 23:59:00,0-1,7,0,1,0.52,12(5),0(0),0.0,0,7,2018/3/9 11:23:08,2018/3/9 11:23:08,2013,128,27
1449,1449,1449,1569,21,瑞典,爱尔兰,瑞典,欧洲预选,2013/9/7 02:45:00,1-2,7,1,1,0.43,11(3),0(0),0.0,0,3,2018/3/9 11:23:08,2018/3/9 11:23:08,2013,67,27
1450,1450,1450,1570,21,瑞典,瑞典,挪威,球会友谊,2013/8/15 02:00:00,4-2,17,1,0,0.53,20(6),0(0),0.0,0,2,2018/3/9 11:23:08,2018/3/9 11:23:08,2013,27,54
1451,1451,1451,1571,21,瑞典,瑞典,法罗群岛,欧洲预选,2013/6/12 01:15:00,2-0,13,0,1,0.61,20(9),0(0),0.0,0,8,2018/3/9 11:23:08,2018/3/9 11:23:08,2013,27,0
1452,1452,1452,1572,21,瑞典,奥地利,瑞典,欧洲预选,2013/6/8 02:45:00,2-1,10,2,0,0.48,10(4),0(0),0.0,0,4,2018/3/9 11:23:08,2018/3/9 11:23:08,2013,46,27
1453,1453,1453,1573,21,瑞典,瑞典,爱尔兰,欧洲预选,2013/3/23 03:45:00,0-0,13,0,1,0.59,9(3),0(0),0.0,0,7,2018/3/9 11:23:08,2018/3/9 11:23:08,2013,27,67
1454,1454,1454,1574,21,瑞典,瑞典,阿根廷,球会友谊,2013/2/7 03:30:00,2-3,9,0,0,0.53,16(4),0(0),0.0,0,7,2018/3/9 11:23:08,2018/3/9 11:23:08,2013,27,3
1455,1455,1455,1575,21,瑞典,瑞典,英格兰,球会友谊,2012/11/15 03:30:00,4-2,13,2,1,0.54,22(7),0(0),0.0,0,12,2018/3/9 11:23:08,2018/3/9 11:23:08,2012,20,6
1456,1456,1456,1576,21,瑞典,德国,瑞典,欧洲预选,2012/10/17 02:45:00,4-4,7,1,1,0.53,6(5),0(0),0.0,0,6,2018/3/9 11:23:08,2018/3/9 11:23:08,2012,2,20
1457,1457,1457,1577,21,瑞典,法罗群岛,瑞典,欧洲预选,2012/10/12 23:59:00,1-2,11,1,1,0.5,16(9),0(0),0.0,0,7,2018/3/9 11:23:08,2018/3/9 11:23:08,2012,0,20
1458,1458,1458,1578,21,瑞典,瑞典,哈萨克斯坦,欧洲预选,2012/9/12 02:30:00,2-0,6,2,1,0.59,17(7),0(0),0.0,0,8,2018/3/9 11:23:08,2018/3/9 11:23:08,2012,20,142
1459,1459,1459,1579,21,瑞典,瑞典,巴西,球会友谊,2012/8/16 02:00:00,0-3,12,0,0,0.56,17(3),0(0),0.0,0,9,2018/3/9 11:23:08,2018/3/9 11:23:08,2012,20,18
1460,1460,1460,1580,21,瑞典,瑞典,法国,欧洲杯,2012/6/20 02:45:00,2-0,17,2,0,0.44,12(6),0(0),0.0,0,2,2018/3/9 11:23:08,2018/3/9 11:23:08,2012,20,17
1461,1461,1461,1581,21,瑞典,瑞典,英格兰,欧洲杯,2012/6/16 03:00:00,2-3,14,3,2,0.48,12(8),0(0),0.0,0,3,2018/3/9 11:23:08,2018/3/9 11:23:08,2012,20,6
1462,1462,1462,1582,21,瑞典,乌克兰,瑞典,欧洲杯,2012/6/12 02:45:00,2-1,20,2,0,0.47,12(6),0(0),0.0,0,2,2018/3/9 11:23:08,2018/3/9 11:23:08,2012,47,20
1463,1463,1463,1583,21,瑞典,瑞典,塞尔维亚,球会友谊,2012/6/6 01:00:00,2-1,13,2,0,0.55,13(1),0(0),0.0,0,10,2018/3/9 11:23:08,2018/3/9 11:23:08,2012,20,38
1464,1464,1464,1584,21,瑞典,瑞典,冰岛,球会友谊,2012/5/31 02:15:00,3-2,14,0,1,0.54,15(4),0(0),0.0,0,6,2018/3/9 11:23:08,2018/3/9 11:23:08,2012,20,90
1465,1465,1465,1585,21,瑞典,克罗地亚,瑞典,球会友谊,2012/3/1 03:30:00,1-3,10,2,2,0.42,10(4),0(0),0.0,0,3,2018/3/9 11:23:08,2018/3/9 11:23:08,2012,10,20
